id,level_1,level_2,level_3,level_4,content,label
9003,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",检查时发现、作业通道临时堆放几块白色泡沫块,0
9004,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；, ,1
9005,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,已整改,1
9006,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,通道有放货物，已整改！,0
9007,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口货物堵塞,0
9008,工业/危化品类（现场）—2016版,（二）电气安全,4、保护接地,电气装置的金属部分，均应做好保护接地。保护接地线应采用焊接、压接、螺栓连接或其他可靠方法连接，严禁缠绕或钩挂。电缆（线）中的绿/黄双色线在任何情况下只能用作保护接地线。中间不允许有接头及破损。,3#滑道，地线接地不规范。,0
9009,建筑施工类（基础）—2016版,（六）教育培训,1、新员工安全教育,1、制定安全教育培训计划，确保全员参与培训。,不确保全员参与培训,0
9010,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器被物品挡住，位置摆放不明显,0
9011,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,办公室饮水机上面电插座地线带电 立马拆除,0
9012,工业/危化品类（基础）—2016版,（五）安全管理档案,3、隐患排查记录,1、建立并保存事故隐患排查治理档案。,无安全生产规章制度,0
9013,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,有些地方未贴职业危害告知卡,0
9014,商贸服务教文卫类（现场）—2016版,（二）电气安全,4、电气设备金属外壳接地,1、电气装置的金属部分，均应接地或接零；接地线应连接可靠，不得搭接或缠接。,部份接地线不可靠,0
9015,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,2、无铠装电缆在屋内明敷，水平敷设时，其至地面的距离不应小于2.5m；垂直敷设时，其至地面的距离不应小于1.8m。当不能满足上述要求时应有防止电缆机械损伤的措施。沿地敷设的电缆应穿钢管保护。穿管的内径不应小于电缆外径的1.5倍。,危险化学品中转仓接口处不防爆,0
9016,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,已整改,1
9017,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",原材料堆放到通道范围内，必须及时进行清理。,0
9018,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,疏散通道是否畅通,1
9019,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,仓库出口的应急灯、安全出口灯无效,0
9020,纯办公场所（现场）—2016版,（一）消防安全,1、灭火器材,1、办公场所应按规定配备ABC类干粉灭火器（每50平方米需配备2具4公斤ABC干粉灭火器）。,已按规定配备干粉灭火器,0
9021,商贸服务教文卫类（基础）—2016版,（七）应急管理,2、应急演练,1、定期组织应急演练。,定期组织应急演练。,1
9022,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防设施、器材和消防安全标志是否在位,1
9023,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",作业通道不畅通,0
9024,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,电源插座未接地线,0
9025,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,应急照灯故障,0
9026,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况；,用火、用电有无违章情况；,1
9027,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况。,消防安全标志脱落，已整改,0
9028,工业/危化品类（选项）—2016版,（五）特种设备,8、场（厂）内专用机动车辆,1、场(厂)内专用机动车辆操作人员应持有特种设备安全监督管理部门核发的统一格式的特种设备作业人员证书。,仓管员钟正洪叉车证过期，未年审期间不得开叉车，限期补考,0
9029,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整。,主楼2楼2号电梯厅消火栓枪头缺失。,0
9030,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,10、防火巡查情况；,有时巡查不及时,0
9031,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,标志,1
9032,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,1、消防安全重点单位应当进行每日防火巡查，并确定巡查的人员、内容、部位和频次。其他单位可以根据需要组织防火巡查。巡查的内容应当包括：1、用火、用电有无违章情况；,A,1
9033,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,疏散通道有杂物,0
9034,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全通道有杂物,0
9035,工业/危化品类（基础）—2016版,（七）应急管理,1、应急预案,1、结合本单位实际，切实开展风险评估和应急资源调查，编制应急预案。重点岗位制定应急处置卡。,结合单位实际问题，编制有关单位的应急预案和措施。,0
9036,工业/危化品类（基础）—2016版,（四）安全教育培训,1、员工安全教育及外来人员培训教育,1、制定并实施全员参与的安全教育培训计划，并建立档案。对外来施工、工作和参访人员进行安全教育和安全告知并建立档案。,未进行教育,0
9037,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,指示灯不亮,0
9038,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,已整改,1
9039,商贸服务教文卫类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,1、配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,配电箱(柜)门没有张贴”安全警示标志,0
9040,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,1楼处发现2灌灭火器失效,0
9041,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,防火门敞开,0
9042,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口标示灯不亮,0
9043,工业/危化品类（基础）—2016版,（六）警示标志与危险作业,1、风险公告,1、对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,卸油口的油漆颜色掉落，补油漆,0
9044,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,1、配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,车间部分电箱无安全警示标志。,0
9045,商贸服务教文卫类（基础）—2016版,（五）安全管理档案,2、特种设备档案,1、特种设备(及安全附件)检测报告齐全，并在有效期内。运行记录和维修保养记录齐全。,不涉及特种设备,0
9046,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,应急灯插头掉落，需立即整改,0
9047,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,安全通道不通畅,0
9048,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,车间配电箱下方堆放可燃物，已立即搬移。,0
9049,商贸服务教文卫类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,商铺私自拉线到门口充电动自行车,0
9050,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,安全出口、疏散通道旁堆放杂物,0
9051,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,仓库门口的严禁烟火标志即将脱落,0
9052,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,1、火灾隐患的整改情况以及防范措施的落实情况；,防火门不能关闭，已整改,0
9053,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,有占道情况,0
9054,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,标识掉落不见,0
9055,工业/危化品类（选项）—2016版,（二）仓库,1、一般要求,2、堆垛堆距应符合要求。,E栋一楼仓库原料堆积过高,0
9056,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整。,灭火器失效,0
9057,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,1、消防安全重点单位应当进行每日防火巡查，并确定巡查的人员、内容、部位和频次。其他单位可以根据需要组织防火巡查。巡查的内容应当包括：1、用火、用电有无违章情况；,过道添加灭火器,0
9058,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,车间插座相零线接反,0
9059,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,已整改,1
9060,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,  ,1
9061,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全疏散通道、疏散指示标志张贴过高。现立即整改，按要求的高度张贴。,0
9062,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,消防通道放置杂物。,0
9063,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,检测三楼前加工1线有个插座零火线顺序错误,0
9064,商贸服务教文卫类（现场）—2016版,（二）电气安全,1、配电房,1、配电室的门、窗关闭应密合；门应向外开启，但通向高压配电室的门应为双向开启门。与室外相通的洞、通风孔应设防止鼠、蛇类等小动物进入安全防护措施（如采用金属网时，网格不得大于10㎜*10㎜）。室内电缆沟需采取防水和排水措施。,电视插座漏电,0
9065,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器不够已增加,0
9066,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况。,安全出口标志损坏,0
9067,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,应急照明灯坏一盏,0
9068,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器过期,0
9069,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,配电箱上放有包膜,0
9070,工业/危化品类（选项）—2016版,（六）危险设备,5、砂轮机,4、砂轮无裂纹、无破损，试机检查平衡，在规定磨量内使用。,个别员工为了节省时间超负荷使用砂轮机,0
9071,商贸服务教文卫类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,1、配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,...,1
9072,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",通道堆放纸箱货物,0
9073,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",注塑部车间作业地面有水渍，油渍及杂物。,0
9074,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防器材不整齐,0
9075,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况。,电闸开关标签变模糊！看不清楚！已重新贴好！,0
9076,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",作业通道阻塞,0
9077,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,一处应急照明灯未接通电源,0
9078,商贸服务教文卫类（现场）—2016版,（四）场所环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",零时堆放货物过多，需整理,0
9079,工业/危化品类（现场）—2016版,（二）电气安全,4、保护接地,电气装置的金属部分，均应做好保护接地。保护接地线应采用焊接、压接、螺栓连接或其他可靠方法连接，严禁缠绕或钩挂。电缆（线）中的绿/黄双色线在任何情况下只能用作保护接地线。中间不允许有接头及破损。,车间部分雕刻机无金属外壳保护接地线,0
9080,工业/危化品类（现场）—2016版,（二）电气安全,1、配电房,1、配电室的门、窗关闭应密合；门应向外开启，但通向高压配电室的门应为双向开启门。与室外相通的洞、通风孔应设防止鼠、蛇类等小动物进入安全防护措施（如采用金属网时，网格不得大于10㎜*10㎜）。室内电缆沟需采取防水和排水措施。,备料二课车间电源箱门未按规定关闭好，及通道被堵塞,0
9081,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,已整改,1
9082,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整。,货物规范摆放问题,0
9083,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全疏散标识未完善,0
9084,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,   ,1
9085,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,次数少,1
9086,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,仓库疏散指示标志损坏，整改措施：立即整改，重新更换新的疏散指示标志,0
9087,工业/危化品类（现场）—2016版,（三）机械设备安全防护,2、人身防护,1、皮带轮、齿轮、凸轮、曲柄连杆机构等外露的转动和运动部件应有防护罩。,皮带轮没有防护罩,0
9088,工业/危化品类（基础）—2016版,（四）安全教育培训,1、员工安全教育及外来人员培训教育,1、制定并实施全员参与的安全教育培训计划，并建立档案。对外来施工、工作和参访人员进行安全教育和安全告知并建立档案。,未及时更新安全生产教育培训记录,0
9089,工业/危化品类（基础）—2016版,（一）消防验收,1、消防验收文件,1、取得消防验收文件意见书。,消火栓维护保养记录未定时更新，以整改,0
9090,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",作业通道不畅通有阻物，立即整改。,0
9091,工业/危化品类（基础）—2016版,（六）警示标志与危险作业,1、风险公告,1、对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,新设立的清洗房无张贴职业危害标志,0
9092,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,厨房安全出口未安装应急照明灯。,0
9093,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,物品放在了通道上，立即整改！,0
9094,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,未点检,0
9095,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,1
9096,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,消防栓阻塞,0
9097,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,6楼过道两个灭火器过期，压力检查合格，但已经使用五年，超过有效期，需更换。,0
9098,商贸服务教文卫类（基础）—2016版,（五）安全管理档案,1、安全生产会议记录,1、保存安全会议记录，包括：（1）安全例会记录。（2）安全专项会议记录。（3）安全奖惩记录。,安全例会记录完善,1
9099,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,指示标志不够清晰，现已经重新整改。,0
9100,工业/危化品类（现场）—2016版,（二）电气安全,1、配电房,2、配电房内电缆线应放置在电缆沟内，并应加设盖板。配电柜前后面应放置绝缘垫，其绝缘垫的长度应大于配电柜的宽度。,电箱下方堆放杂物,0
9101,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,安全标志指示灯感应接触不好，已更换,0
9102,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况。,消防指示牌玻璃被人损坏，当场更换,0
9103,工业/危化品类（基础）—2016版,（四）安全教育培训,1、员工安全教育及外来人员培训教育,1、制定并实施全员参与的安全教育培训计划，并建立档案。对外来施工、工作和参访人员进行安全教育和安全告知并建立档案。,新员工上岗前没有安全培训,0
9104,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,灭火器点检卡标示丢失,0
9105,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况。,消防安全标志脱落,0
9106,商贸服务教文卫类（现场）—2016版,（二）电气安全,1、配电房,2、配电房内电缆线应放置在电缆沟内，并应加设盖板。配电柜前后面应放置绝缘垫，其绝缘垫的长度应大于配电柜的宽度。,电缆线已经放置于沟内，并且加设盖板,0
9107,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,10、防火巡查情况；,缝纫机有灰尘，线头，毛绒碎屑等；要求员工对自己对缝纫机进行清扫,0
9108,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,1、用火、用电有无违章情况。,电线外露未套管，线路个别凌乱,0
9109,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,应急灯坏更换,0
9110,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,胶印部照明灯线路未拆除干净，由线路裸露。由电工予以清除。,0
9111,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防设施、器材和消防安全标志是否在位、完整；,1
9112,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,存放点及使用场所未张贴危害告知及警示标志,0
9113,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,车间一处配电箱内放置有杂物,0
9114,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,装配车间发现电箱下面放有易燃物,0
9115,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出品被货物占用，及时清理物品摆放整齐，安全通道保持畅通。,0
9116,工业/危化品类（基础）—2016版,（六）警示标志与危险作业,1、风险公告,1、对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,危险化品仓库警示标识不足，制度不足。已补充完整。,0
9117,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,车间拉回的货架，挡住消防通道及安全出口,0
9118,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况；,开关破损,0
9119,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",作业环境没有标划明显的消防通道，作业区域。,0
9120,工业/危化品类（现场）—2016版,（三）机械设备安全防护,1、危险机械设备,1、冲、剪、压机械、木工机械、砂轮机、注塑机械、压痕机、粉碎机、抛光机等危险设备的安全防护装置完好齐全。,砂轮机设备安全防护装置缺失,0
9121,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,三楼仓库靠后门的柱子有一个应急灯坏，要求更改。,0
9122,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,防火门没有常闭,0
9123,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,已整改,1
9124,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,卡板堵塞安全通道，已及时移除,0
9125,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,4、插拔插头时，应保证电气设备和电气装置处于非工作状态，同时人体不得接触及插头的导电极，并避免对电源线施加外力。,一台电脑剥线机未装漏电保护开关,0
9126,工业/危化品类（基础）—2016版,（六）警示标志与危险作业,2、危险作业,1、凡涉及动火、高空、有限空间、密闭容器、起重、施工动土、临时用电等危险作业，应明确危险作业的申请、审批权限、职责和程序，办理作业票证，安排专门人员进行现场安全管理。,五楼装修报备,1
9127,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,消防通道堵塞，有安全隐患,0
9128,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,"更换机器电源开关,并且更换新的线路",0
9129,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,无检查表,0
9130,商贸服务教文卫类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,1、配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,给配电箱处张贴有电危险标志,0
9131,商贸服务教文卫类（基础）—2016版,（四）安全教育培训,1、员工安全教育,1、制定安全教育培训计划，确保全员参与培训，并建立安全培训档案。,没有建立安全培训档案。已经做好。,0
9132,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,"消防安全标志有脱落现象,现以重新购买安装",0
9133,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,防火门打开,0
9134,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,应急灯损坏,0
9135,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防栓堵塞,0
9136,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,消防通道存有杂物，当天已进行清理,0
9137,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况。,员工宿舍存在人走未断电的现象,0
9138,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,巡检时灭火器旁边有杂物，已经及时挪走,0
9139,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,已落实,1
9140,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况。,手提灭火器有一处管子断裂，已及时更换。,0
9141,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,安全出口防火门未关闭,0
9142,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,通道堵了,0
9143,工业/危化品类（基础）—2016版,（六）警示标志与危险作业,1、风险公告,1、对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,未在电梯各楼层设置安全操作规程及岗位风险告知内容,0
9144,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,个别灭火器已过期，已及时更换,0
9145,工业/危化品类（现场）—2016版,（二）电气安全,5、漏电保护,1、低压配电线路应根据具体情况采用二级或三级保护，在总电源端、分支线首端或线路末端安装漏电保护装置。,配电端口子未连接地线,0
9146,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,安全疏散通道部分疏散指示标志缺失要求立即更新整改、,0
9147,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器喷管有破损,0
9148,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,有一个灭火器箱脚损坏，已经更换了新的灭火器箱,0
9149,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,二楼车间应急灯不亮,0
9150,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器过期,0
9151,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,消防通道有杂物,0
9152,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,3、消防车通道、消防水源情况；,消防栓边有放物料,0
9153,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口堵塞,0
